Player,Year,Matches,Wins,Losses,Win%,Ace%,DF%,1stIn,1st%,2nd%,SPW%,RPW%,TPW%,DomRatio
Guillermo Garcia Lopez,2014,50,24,26,0.48,0.04116678428605034,0.04516584333098095,0.5739825923312162,0.6934426229508197,0,0.6031521994824747,0.39453577216948366,0,0.994174017482202
Edouard Roger Vasselin,2014,47,21,26,0.44680851063829785,0.051420176297747304,0.027668952007835455,0.6657688540646425,0.7017285766826039,0,0.6378550440744368,0.3532872857508314,0,0.9755410919583472
Jiri Vesely,2014,29,13,16,0.4482758620689655,0.07512953367875648,0.05397236614853195,0.6282383419689119,0.7147766323024055,0,0.6416234887737479,0.35350043215211757,0,0.986393976944945
Dudi Sela,2014,34,15,19,0.4411764705882353,0.024600246002460024,0.043870438704387046,0.6088560885608856,0.6673400673400673,0,0.6100861008610086,0.3796068796068796,0,0.9735659088971391
Stan Wawrinka,2014,48,32,16,0.6666666666666666,0.10509475756829928,0.032734432685207975,0.5537779965542703,0.7871111111111111,0,0.6793010091065715,0.3672787979966611,0,1.1452446325866723
Benoit Paire,2014,27,10,17,0.37037037037037035,0.11469534050179211,0.050975706889685383,0.5209080047789725,0.7553516819571865,0,0.6148944643568299,0.3636003172085646,0,0.9441575972189304
Rafael Nadal,2014,57,46,11,0.8070175438596491,0.04007455731593663,0.02027027027027027,0.701304753028891,0.7209302325581395,0,0.6710158434296365,0.4349514563106796,0,1.3221045683324621
Tobias Kamke,2014,25,9,16,0.36,0.028045977011494253,0.03770114942528736,0.6133333333333333,0.6686656671664168,0,0.6128735632183908,0.3483469094393867,0,0.899827230440221
Lukasz Kubot,2014,17,5,12,0.29411764705882354,0.08425145819831498,0.06286454957874271,0.593648736228127,0.7030567685589519,0,0.6202203499675956,0.3240223463687151,0,0.8531851202165995
Ernests Gulbis,2014,60,40,20,0.6666666666666666,0.137012571915619,0.04836991263584061,0.6028126997656084,0.7797808412866737,0,0.6716386106967824,0.36701680672268905,0,1.1177221764760412
Ivo Karlovic,2014,61,35,26,0.5737704918032787,0.2477277531177341,0.03656732191925597,0.66856901289368,0.8406576035409421,0,0.7429718875502008,0.27615921214608125,0,1.0744319347558475
Dustin Brown,2014,29,13,16,0.4482758620689655,0.10163111668757842,0.05437055625261397,0.6265161020493517,0.7383177570093458,0,0.644081974069427,0.3480825958702065,0,0.97798529579984
Peter Gojowczyk,2014,15,7,8,0.4666666666666667,0.08774703557312254,0.04189723320158103,0.5707509881422925,0.7465373961218836,0,0.6355731225296443,0.3503772003352892,0,0.9614471983170083
Philipp Kohlschreiber,2014,58,35,23,0.603448275862069,0.07543391188251002,0.020471740097908322,0.5956831330663106,0.7340306313036982,0,0.6651090342679128,0.3745485447206289,0,1.1184193753983431
Fernando Verdasco,2014,46,26,20,0.5652173913043478,0.06287787182587666,0.05272067714631197,0.6587666263603386,0.7169603524229075,0,0.6459492140266022,0.3714558017631642,0,1.0491596586685
Victor Hanescu,2014,26,11,15,0.4230769230769231,0.04405495026054003,0.021316911416390336,0.7143533870203695,0.6763925729442971,0,0.6134533396494553,0.3499745287824758,0,0.9053875370830962
Florian Mayer,2014,12,7,5,0.5833333333333334,0.07236842105263158,0.014097744360902255,0.6203007518796992,0.6712121212121213,0,0.6259398496240601,0.3774104683195592,0,1.0089566288743994
Andy Murray,2014,75,56,19,0.7466666666666667,0.07656967840735068,0.034201123021949976,0.5969031818955249,0.7394526795895097,0,0.6467585502807555,0.41901128596407566,0,1.186189464167087
Richard Gasquet,2014,45,27,18,0.6,0.07530032229709932,0.022267799589803693,0.6551421037210665,0.7249552772808586,0,0.6680339876941107,0.3581786542923434,0,1.0789618244481622
Gael Monfils,2014,46,32,14,0.6956521739130435,0.10904684975767366,0.051696284329563816,0.6470113085621971,0.7357469829379941,0,0.6537425955842757,0.3972638100154879,0,1.1473077685828321
Daniel Brands,2014,13,2,11,0.15384615384615385,0.1016949152542373,0.020338983050847456,0.6915254237288135,0.7132352941176471,0,0.6466101694915254,0.30723905723905726,0,0.8694054857124401
David Ferrer,2014,77,54,23,0.7012987012987013,0.028478437754271765,0.03140764849471115,0.629780309194467,0.6904392764857881,0,0.6288039056143205,0.42745660136964486,0,1.151565460507
Donald Young,2014,38,17,21,0.4473684210526316,0.04034391534391534,0.04563492063492063,0.6180555555555556,0.685928303905832,0,0.6150793650793651,0.37607402511566423,0,0.9770170549396638
Santiago Giraldo,2014,52,26,26,0.5,0.048597194388777555,0.019288577154308616,0.6312625250501002,0.7,0,0.626002004008016,0.3706257982120051,0,0.9909833800819318
Steve Johnson,2014,37,18,19,0.4864864864864865,0.09963223002340355,0.030424607154797726,0.5917753259779338,0.7491525423728813,0,0.655633567368773,0.32095766828591255,0,0.9320236755758878
Bradley Klahn,2014,13,2,11,0.15384615384615385,0.06697459584295612,0.054657428791377985,0.6012317167051578,0.6568501920614597,0,0.5750577367205543,0.3285351397121084,0,0.7731288885616464
Horacio Zeballos,2014,16,7,9,0.4375,0.0570409982174688,0.025846702317290554,0.5864527629233511,0.7279635258358662,0,0.64349376114082,0.30852105778648387,0,0.8654015670910874
Lukas Lacko,2014,28,11,17,0.39285714285714285,0.06947261663286004,0.036511156186612576,0.5811359026369168,0.7050610820244329,0,0.6227180527383367,0.33192834562697576,0,0.8797885720112851
Roberto Bautista Agut,2014,63,44,19,0.6984126984126984,0.03318931657501964,0.024941084053417124,0.6926551453260016,0.6980436631698327,0,0.6461115475255302,0.3950029744199881,0,1.1161793261634736
Jack Sock,2014,45,26,19,0.5777777777777777,0.0861244019138756,0.053528708133971294,0.5909090909090909,0.7611336032388664,0,0.6710526315789473,0.33741205261547874,0,1.0257326399510553
John Isner,2014,56,37,19,0.6607142857142857,0.20438413361169103,0.021711899791231733,0.6803757828810021,0.7895059834305002,0,0.721294363256785,0.30117551682205107,0,1.0806222663502807
Radek Stepanek,2014,32,16,16,0.5,0.07107750472589792,0.03780718336483932,0.6026465028355388,0.7277289836888331,0,0.6396975425330813,0.38022954461310626,0,1.0553065535169635
Albert Ramos,2014,33,13,20,0.3939393939393939,0.03220409870347135,0.027603513174404015,0.643245503973233,0.6547464239271782,0,0.6001672940192389,0.3764367816091954,0,0.9414857163468476
Lukas Rosol,2014,51,25,26,0.49019607843137253,0.0818273092369478,0.0356425702811245,0.5685240963855421,0.7218543046357616,0,0.6262550200803213,0.3457600420057758,0,0.9251229062129018
Denis Istomin,2014,49,27,22,0.5510204081632653,0.08592554818969914,0.01963284038755737,0.6820499745028047,0.7214953271028037,0,0.6537480877103519,0.35484687420906097,0,1.0248228576199832
Julien Benneteau,2014,47,25,22,0.5319148936170213,0.09460887949260043,0.03620507399577167,0.6416490486257929,0.7240527182866557,0,0.6432346723044398,0.36319871623428723,0,1.0180325498004021
Sergiy Stakhovsky,2014,34,15,19,0.4411764705882353,0.08133789433675409,0.04370961611554542,0.637400228050171,0.7286821705426356,0,0.6358798935765868,0.34915254237288135,0,0.9588938820282367
Bernard Tomic,2014,31,17,14,0.5483870967741935,0.12225445503522586,0.014504765851636967,0.6709490261085785,0.7455219271155034,0,0.6792374637380854,0.3327993592310773,0,1.0375256509361621
Blaz Kavcic,2014,10,4,6,0.4,0.07416563658838071,0.03955500618046971,0.6588380716934487,0.6866791744840526,0,0.6069221260815822,0.3627844712182062,0,0.9229328214324806
Juan Martin del Potro,2014,9,7,2,0.7777777777777778,0.14840499306518723,0.022191400832177532,0.6685159500693482,0.7593360995850622,0,0.6920943134535368,0.3475783475783476,0,1.1288467955134625
Dmitry Tursunov,2014,31,13,18,0.41935483870967744,0.06821766561514196,0.038249211356466875,0.611198738170347,0.6903225806451613,0,0.6198738170347003,0.3486117232260908,0,0.9170947407690522
Alexandr Dolgopolov,2014,46,25,21,0.5434782608695652,0.1056735681634848,0.02635116966926593,0.5509545576767948,0.7530502684236213,0,0.6469481043291208,0.3736664064532917,0,1.0583894635185012
Thanasi Kokkinakis,2014,8,2,6,0.25,0.091324200913242,0.0502283105022831,0.5799086757990868,0.7191601049868767,0,0.6286149162861492,0.30258899676375406,0,0.8147580773515837
Andreas Seppi,2014,49,22,27,0.4489795918367347,0.06105006105006105,0.03467643467643468,0.5706959706959707,0.7004706889174155,0,0.6224664224664225,0.37677326280355855,0,0.9979861003755319
Dusan Lajovic,2014,28,11,17,0.39285714285714285,0.06306306306306306,0.029074529074529076,0.6130221130221131,0.6893787575150301,0,0.6171171171171171,0.33916849015317285,0,0.8858282919294632
Milos Raonic,2014,66,47,19,0.7121212121212122,0.20376870496951782,0.038056530574542766,0.6135230001847405,0.8268593797049082,0,0.7162386846480695,0.3384839120159971,0,1.1928472758740836
Nick Kyrgios,2014,15,8,7,0.5333333333333333,0.15507726269315672,0.04028697571743929,0.6528697571743929,0.7506339814032121,0,0.66280353200883,0.3220338983050847,0,0.9550334267247357
Vincent Millot,2014,3,1,2,0.3333333333333333,0.06624605678233439,0.05993690851735016,0.5772870662460567,0.639344262295082,0,0.5583596214511041,0.39087947882736157,0,0.88506281991624
Michael Berrer,2014,9,3,6,0.3333333333333333,0.06359945872801083,0.02706359945872801,0.6603518267929634,0.7028688524590164,0,0.6373477672530447,0.3208092485549133,0,0.8846195323958242
Stephane Robert,2014,13,5,8,0.38461538461538464,0.06153846153846154,0.05910931174089069,0.5336032388663967,0.7283763277693475,0,0.625910931174089,0.36609336609336607,0,0.978626205898933
Michal Przysiezny,2014,21,4,17,0.19047619047619047,0.09308372334893396,0.04316172646905876,0.5954238169526781,0.7065502183406114,0,0.6146645865834633,0.32433890987587694,0,0.8417054300827413
Blaz Rola,2014,12,4,8,0.3333333333333333,0.059266227657572904,0.04797742238946378,0.6142991533396049,0.7105666156202144,0,0.6171213546566322,0.36081474296799226,0,0.9423736407247563
Jo-Wilfried Tsonga,2014,50,33,17,0.66,0.128650736181511,0.028240405503258507,0.6183924692251991,0.7708821233411397,0,0.6845281197200097,0.3476270778125753,0,1.10192730174254
Gilles Simon,2014,49,25,24,0.5102040816326531,0.06864095500459137,0.027777777777777776,0.5562442607897153,0.7156417664052827,0,0.6267217630853994,0.38837994214079075,0,1.0404569667683174
Teymuraz Gabashvili,2014,41,17,24,0.4146341463414634,0.04011107682813946,0.040419623572971304,0.5995063252082691,0.6747297992794647,0,0.5945695772909596,0.38019368947203996,0,0.9377532325562264
Tomas Berdych,2014,74,53,21,0.7162162162162162,0.10946798917944094,0.035347159603246164,0.575653742110009,0.7828947368421053,0,0.678809738503156,0.3887758562224483,0,1.2104223036235124
Kenny De Schepper,2014,25,6,19,0.24,0.12312467666839111,0.06983962752198655,0.653388515261252,0.733174980205859,0,0.6399379203310915,0.28310249307479224,0,0.786260228611456
Damir Dzumhur,2014,5,1,4,0.2,0.029023746701846966,0.044854881266490766,0.5804749340369393,0.6363636363636364,0,0.5646437994722955,0.3704600484261501,0,0.8509355051727931
Ivan Dodig,2014,35,15,20,0.42857142857142855,0.11443932411674347,0.04608294930875576,0.5890937019969278,0.7522816166883963,0,0.6436251920122887,0.3649499814746202,0,1.024062232499904
Kevin Anderson,2014,59,35,24,0.5932203389830508,0.13969001373356876,0.03433392191485187,0.6607808514812635,0.753562945368171,0,0.6713753188149892,0.3449712358658996,0,1.0497423219155166
Dominic Thiem,2014,44,22,22,0.5,0.05464326160815402,0.03652321630804077,0.5767270668176671,0.7098674521354934,0,0.6254246885617214,0.3729983434566538,0,0.9957899841941807
Mikhail Youzhny,2014,39,17,22,0.4358974358974359,0.04552639898830224,0.030983243755927918,0.6300980082200442,0.6658304064224787,0,0.6133417641479608,0.3790849673202614,0,0.980413533633677
Pablo Andujar,2014,41,20,21,0.4878048780487805,0.02,0.03220338983050847,0.656271186440678,0.6394628099173554,0,0.5996610169491525,0.4056666666666667,0,1.0133079311318092
Jerzy Janowicz,2014,45,22,23,0.4888888888888889,0.09760956175298804,0.075199203187251,0.6003486055776892,0.7353795105765243,0,0.6299800796812749,0.35012787723785166,0,0.9462406157383663
Adrian Mannarino,2014,39,16,23,0.41025641025641024,0.060991105463786534,0.032719186785260486,0.6226175349428208,0.6744897959183673,0,0.613722998729352,0.3793994187923797,0,0.9821952058868515
Alejandro Falla,2014,24,9,15,0.375,0.04987654320987654,0.04888888888888889,0.5654320987654321,0.6847161572052402,0,0.5846913580246914,0.3656873032528856,0,0.8805193687123585
Tommy Robredo,2014,68,42,26,0.6176470588235294,0.0620617110799439,0.024193548387096774,0.6432328190743338,0.7361678931588989,0,0.666023842917251,0.363728813559322,0,1.0890861693135814
Nikolay Davydenko,2014,16,6,10,0.375,0.058997050147492625,0.032448377581120944,0.6666666666666666,0.6780973451327433,0,0.6253687315634219,0.337173579109063,0,0.900014514314743
Leonardo Mayer,2014,44,25,19,0.5681818181818182,0.08084163898117387,0.05149501661129568,0.6010520487264673,0.7480423767848917,0,0.6625138427464009,0.3634191664454473,0,1.076841697457716
Novak Djokovic,2014,69,61,8,0.8840579710144928,0.07986564657585371,0.019593207688001494,0.6674752752379175,0.74979032708974,0,0.6880014928158239,0.4265477439664218,0,1.3671467463612768
Martin Klizan,2014,33,21,12,0.6363636363636364,0.0630660852063066,0.03757128480375713,0.5665883931566589,0.7122557726465364,0,0.6222744045622275,0.37765402018795685,0,0.999810509929218
Fabio Fognini,2014,57,35,22,0.6140350877192983,0.045167118337850046,0.051942186088527555,0.5903342366757001,0.6935730680948737,0,0.6072719060523939,0.38970917225950785,0,0.9923129469609551
Albano Olivetti,2014,6,2,4,0.3333333333333333,0.1945031712473573,0.06765327695560254,0.5454545454545454,0.8023255813953488,0,0.653276955602537,0.2740899357601713,0,0.7905154854546403
Joao Sousa,2014,56,22,34,0.39285714285714285,0.03391343150379295,0.025881302989736725,0.6035252119589469,0.6735674676524954,0,0.5954930834448907,0.3591467655923951,0,0.887863101701663
Pierre Hugues Herbert,2014,16,5,11,0.3125,0.1366412213740458,0.04885496183206107,0.5328244274809161,0.7808022922636103,0,0.6687022900763359,0.2996870109546166,0,0.9045852173975754
Marc Gicquel,2014,3,2,1,0.6666666666666666,0.10697674418604651,0.013953488372093023,0.6511627906976745,0.7714285714285715,0,0.6930232558139535,0.39768339768339767,0,1.2954837954837957
Pablo Carreno Busta,2014,37,12,25,0.32432432432432434,0.04357298474945534,0.02868554829339143,0.6085693536673928,0.6825775656324582,0,0.6082062454611474,0.36903914590747333,0,0.9419219720381664
Martin Alund,2014,3,1,2,0.3333333333333333,0.03875968992248062,0.031007751937984496,0.6162790697674418,0.710691823899371,0,0.6589147286821705,0.2807017543859649,0,0.8229665071770333
Taro Daniel,2014,7,2,5,0.2857142857142857,0.017857142857142856,0.033928571428571426,0.6482142857142857,0.6088154269972452,0,0.5696428571428571,0.3220338983050847,0,0.7482945354806947
Federico Delbonis,2014,47,20,27,0.425531914893617,0.05524079320113314,0.03456090651558073,0.6223796033994334,0.7091488393263541,0,0.6424929178470254,0.3528583497606308,0,0.986996810344712
Paolo Lorenzi,2014,23,9,14,0.391304347826087,0.05128205128205128,0.031007751937984496,0.5784138342277877,0.6876288659793814,0,0.59391771019678,0.3862815884476534,0,0.9512396825649263
Daniel Gimeno Traver,2014,31,11,20,0.3548387096774194,0.059957173447537475,0.030835117773019272,0.5640256959314776,0.6955201214882308,0,0.6107066381156316,0.3604948805460751,0,0.926023703052899
Nicolas Almagro,2014,22,14,8,0.6363636363636364,0.10533159947984395,0.027958387516254877,0.5624187256176854,0.7710982658959538,0,0.6736020806241872,0.3797240551889622,0,1.1633776830291311
Benjamin Becker,2014,50,24,26,0.48,0.08165961945031712,0.03937632135306554,0.5843023255813954,0.7390321121664405,0,0.6363636363636364,0.3497047772410091,0,0.961688137412775
Andrey Kuznetsov,2014,15,7,8,0.4666666666666667,0.06312769010043041,0.02654232424677188,0.6018651362984218,0.7067938021454112,0,0.6154949784791965,0.3705759888965996,0,0.9637741203766041
Igor Sijsling,2014,34,8,26,0.23529411764705882,0.08247814519194223,0.03420752565564424,0.5925503610794375,0.7203335471456062,0,0.6221968833143292,0.3536221060492905,0,0.935995735428253
Andrey Golubev,2014,28,8,20,0.2857142857142857,0.04405690683799908,0.04268012849931161,0.5998164295548417,0.6625860749808722,0,0.5998164295548417,0.34467455621301774,0,0.8612911215460616
Daniel Evans,2014,10,4,6,0.4,0.08865248226950355,0.03900709219858156,0.5910165484633569,0.718,0,0.624113475177305,0.33659730722154224,0,0.8954758550610841
Bjorn Phau,2014,5,3,2,0.6,0.04746835443037975,0.05063291139240506,0.5443037974683544,0.6918604651162791,0,0.6234177215189873,0.40350877192982454,0,1.0715022851245761
Tommy Haas,2014,21,14,7,0.6666666666666666,0.06792945787067277,0.026779882429784456,0.643370346178968,0.7197969543147208,0,0.6570868713259308,0.38193548387096776,0,1.1137966205837175
Filippo Volandri,2014,16,1,15,0.0625,0.01345668629100084,0.028595458368376788,0.6921783010933558,0.5856622114216282,0,0.5391084945332212,0.3385036496350365,0,0.7344540865256539
Robin Haase,2014,36,15,21,0.4166666666666667,0.06533010715520221,0.029381265122709988,0.6028344279294849,0.7069954128440367,0,0.623574144486692,0.3551931939028713,0,0.9435940403682338
Carlos Berlocq,2014,32,16,16,0.5,0.0376,0.032,0.6732,0.6589423648247178,0,0.6028,0.3971405877680699,0,0.9998504223768124
Guido Pella,2014,7,3,4,0.42857142857142855,0.06346153846153846,0.025,0.6038461538461538,0.7388535031847133,0,0.6538461538461539,0.30538922155688625,0,0.8822355289421159
Ryan Harrison,2014,16,4,12,0.25,0.07184145334434351,0.04376548307184145,0.5962014863748968,0.6952908587257618,0,0.6044591246903386,0.3289930555555556,0,0.831754885757365
Alex Bogomolov Jr,2014,7,2,5,0.2857142857142857,0.014184397163120567,0.030141843971631204,0.6578014184397163,0.5660377358490566,0,0.5531914893617021,0.37398373983739835,0,0.8370112272551297
Marcos Baghdatis,2014,16,7,9,0.4375,0.08156028368794327,0.05531914893617021,0.5156028368794326,0.7400275103163686,0,0.6319148936170212,0.3658872077028886,0,0.9940288301754775
Tim Smyczek,2014,19,7,12,0.3684210526315789,0.05483207676490747,0.03906785469499657,0.6237148732008225,0.6582417582417582,0,0.5956134338588074,0.3535580524344569,0,0.8743071161048689
Michael Russell,2014,17,6,11,0.35294117647058826,0.02762039660056657,0.04036827195467422,0.6281869688385269,0.6538895152198422,0,0.5920679886685553,0.371946964410328,0,0.911786655811429
Mikhail Kukushkin,2014,37,15,22,0.40540540540540543,0.04393241167434716,0.016589861751152075,0.6033794162826421,0.6889002036659878,0,0.6184331797235023,0.36786600496277916,0,0.9640932738758826
Alex Kuznetsov,2014,11,3,8,0.2727272727272727,0.11594202898550725,0.03820816864295125,0.6231884057971014,0.7251585623678647,0,0.6231884057971014,0.3480453972257251,0,0.9236589387913473
Denis Kudla,2014,8,3,5,0.375,0.0391304347826087,0.028985507246376812,0.6043478260869565,0.6378896882494005,0,0.5884057971014492,0.3845029239766082,0,0.9341796392389423
